SeanadElectionCountPanelCandidateFirstName,SeanadElectionCountPanelCandidateLastName,SeanadElectionCountPanelCandidateNote,CandidateName,SeanadElectionCountDelegateVotesNo,SeanadElectionCountDelegateVotesTransferNo,Votes,SeanadElectionCountNo,SeanadElectionCountPanelQuota,SeanadElectionCountPanelCandidateStatusID,SeanadElectionPanelNameENG,SeanadElectionPanelNameGLE,SeanadElectionSubPanelNameENG,SeanadElectionCountOutcomeTypeNameENG,IsDistributionOfSurplusCompleted,SeanadElectionCountPanelCandidateStatusNameENG,SeanadElectionCountPanelCandidateStatusNameGLE,SeanadElectionCountPanelCandidateElectedPositionNo,SeanadElectionCountPanelCandidatePositionNo,SeanadElectionCountPanelMasterID,CountResultLine,CountResultLineGLE,SeanadElectionCountPanelAreaNameENG,ElectionPanelNameAndArea,SeanadElectionCountTypeID,SeanadElectionCountStateOfThePollPositionNo
Sarah,O’Reilly,,"O’Reilly, Sarah",58000,3000,66465,16,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,0,Continuing,ContinuingGLE,8,6,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,9
Sarah,O’Reilly,,"O’Reilly, Sarah",58000,0,66465,17,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,0,Continuing,ContinuingGLE,8,6,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,10
Sarah,O’Reilly,,"O’Reilly, Sarah",58000,9099,75564,18,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,0,Continuing,ContinuingGLE,8,6,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Sarah,O’Reilly,,"O’Reilly, Sarah",58000,1000,76564,19,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,0,Continuing,ContinuingGLE,8,6,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Sarah,O’Reilly,,"O’Reilly, Sarah",58000,297,76861,20,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,0,Continuing,ContinuingGLE,8,6,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,10
Sarah,O’Reilly,,"O’Reilly, Sarah",58000,0,76861,21,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,0,Continuing,ContinuingGLE,8,6,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,10
Sarah,O’Reilly,,"O’Reilly, Sarah",58000,0,76861,22,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,0,Continuing,ContinuingGLE,8,6,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,10
Sarah,O’Reilly,,"O’Reilly, Sarah",58000,11747,88608,23,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,0,Continuing,ContinuingGLE,8,6,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,9
Sarah,O’Reilly,,"O’Reilly, Sarah",58000,7500,96108,24,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,End Of Count,0,Deemed Elected,ContinuingGLE,8,6,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,27000,1,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,16
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,250,27250,2,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,16
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,27250,3,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,16
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,396,27646,4,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,16
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,27646,5,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,16
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,27646,6,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,16
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,27646,7,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,17
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,27646,8,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,17
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,3000,30646,9,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,16
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,30646,10,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,18
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,30646,11,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,18
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,30646,12,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,19
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,2000,32646,13,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,18
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,32646,14,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,18
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,32646,15,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,18
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,-32646,0,16,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,545,"Exclusion of O’Rourke, Paddy","O’Rourke, Paddy a Eisiamh",Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,0,17,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,0,18,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,0,19,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,0,20,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,0,21,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,0,22,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,0,23,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Paddy,O’Rourke,,"O’Rourke, Paddy",27000,0,0,24,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,End Of Count,,Excluded,Eisiata,,16,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,68000,1,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,68000,2,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,4000,72000,3,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,72000,4,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,72000,5,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,72000,6,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,72000,7,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,72000,8,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,72000,9,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,6000,78000,10,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,2000,80000,11,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,12000,92000,12,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,6
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,92000,13,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,7
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,92000,14,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,3000,95000,15,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,8
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,-95000,0,16,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,8,544,"Exclusion of O'Callaghan, Shane","O'Callaghan, Shane a Eisiamh",Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,0,17,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,0,18,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Shane,O'Callaghan,,"O'Callaghan, Shane",68000,0,0,19,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,End Of Count,,Excluded,Eisiata,,8,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Joe,O'Reilly,,"O'Reilly, Joe",67000,0,67000,1,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,8
Joe,O'Reilly,,"O'Reilly, Joe",67000,672,67672,2,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,9
Joe,O'Reilly,,"O'Reilly, Joe",67000,105,67777,3,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,9
Joe,O'Reilly,,"O'Reilly, Joe",67000,0,67777,4,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,9
Joe,O'Reilly,,"O'Reilly, Joe",67000,0,67777,5,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,9
Joe,O'Reilly,,"O'Reilly, Joe",67000,1000,68777,6,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,9
Joe,O'Reilly,,"O'Reilly, Joe",67000,0,68777,7,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,9
Joe,O'Reilly,,"O'Reilly, Joe",67000,6000,74777,8,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,8
Joe,O'Reilly,,"O'Reilly, Joe",67000,8000,82777,9,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,8
Joe,O'Reilly,,"O'Reilly, Joe",67000,1000,83777,10,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Joe,O'Reilly,,"O'Reilly, Joe",67000,168,83945,11,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,10
Joe,O'Reilly,,"O'Reilly, Joe",67000,0,83945,12,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,10
Joe,O'Reilly,,"O'Reilly, Joe",67000,12000,95945,13,95751,2,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,8
Joe,O'Reilly,,"O'Reilly, Joe",67000,0,95945,14,95751,2,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,8
Joe,O'Reilly,,"O'Reilly, Joe",67000,0,95945,15,95751,2,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,1,Continuing,ContinuingGLE,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,8
Joe,O'Reilly,,"O'Reilly, Joe",67000,-194,95751,16,95751,2,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,8,8,546,"Distribution of O'Reilly, Joe's surplus","Barrachas O'Reilly, Joe a Dháileadh",Live,"Labour Panel, Live, 2025-01-30, 546",1,8
Joe,O'Reilly,,"O'Reilly, Joe",67000,0,95751,17,95751,2,Labour Panel,An Rolla Oibreachais,Nominating Bodies,End Of Count,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,8,8,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,8
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,5000,1,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,28
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,5000,2,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,28
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,5000,3,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,28
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,5000,4,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,28
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,-5000,0,5,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,"Exclusion of O'Shea, Michael D.","O'Shea, Michael D. a Eisiamh",Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,6,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,7,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,8,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,9,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,10,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,11,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,12,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,13,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,14,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,15,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,16,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,17,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,18,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,19,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,20,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,21,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,22,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,23,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Michael D.,O'Shea,,"O'Shea, Michael D.",5000,0,0,24,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,End Of Count,,Excluded,Eisiata,,28,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Rob,Power,,"Power, Rob",25000,0,25000,1,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,15
Rob,Power,,"Power, Rob",25000,0,25000,2,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,15
Rob,Power,,"Power, Rob",25000,0,25000,3,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,15
Rob,Power,,"Power, Rob",25000,0,25000,4,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,15
Rob,Power,,"Power, Rob",25000,0,25000,5,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,16
Rob,Power,,"Power, Rob",25000,0,25000,6,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,16
Rob,Power,,"Power, Rob",25000,0,25000,7,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,15,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,16
